10-07-2018	6.739,21	6.767,74	6.320,72	6.329,95	4.052.430.080	108.511.009.626
09-07-2018	6.775,08	6.838,68	6.724,34	6.741,75	3.718.129.920	115.557.889.495
08-07-2018	6.857,80	6.885,91	6.747,98	6.773,88	3.386.210.048	116.097.021.279
07-07-2018	6.668,71	6.863,99	6.579,24	6.856,93	3.961.080.064	117.506.606.000
06-07-2018	6.638,69	6.700,94	6.533,55	6.673,50	4.313.959.936	114.350.502.582
05-07-2018	6.599,71	6.749,54	6.546,65	6.639,14	4.999.240.192	113.748.385.620
04-07-2018	6.550,87	6.771,92	6.450,46	6.597,55	4.176.689.920	113.024.522.547
03-07-2018	6.596,66	6.671,37	6.447,75	6.529,59	4.672.309.760	111.849.428.104
02-07-2018	6.380,38	6.683,86	6.305,70	6.614,18	4.396.930.048	113.288.832.522
01-07-2018	6.411,68	6.432,85	6.289,29	6.385,82	4.788.259.840	109.366.024.632
30-06-2018	6.214,22	6.465,51	6.214,22	6.404,00	4.543.860.224	109.665.618.200
29-06-2018	5.898,13	6.261,66	5.835,75	6.218,30	3.966.230.016	106.474.707.240
28-06-2018	6.153,16	6.170,41	5.873,05	5.903,44	3.467.800.064	101.072.353.482
27-06-2018	6.084,40	6.180,00	6.052,85	6.157,13	3.296.219.904	105.403.600.614
26-06-2018	6.253,55	6.290,16	6.093,67	6.093,67	3.279.759.872	104.307.939.200
25-06-2018	6.171,97	6.327,37	6.119,68	6.249,18	5.500.810.240	106.958.465.208
24-06-2018	6.164,28	6.223,78	5.826,41	6.173,23	4.566.909.952	105.646.571.668
23-06-2018	6.090,10	6.224,82	6.071,81	6.162,48	3.431.360.000	105.449.276.520
22-06-2018	6.737,88	6.747,08	6.006,60	6.083,69	5.079.810.048	104.088.814.967
21-06-2018	6.780,09	6.810,94	6.715,17	6.729,74	3.529.129.984	115.129.700.024
20-06-2018	6.770,76	6.821,56	6.611,88	6.776,55	3.888.640.000	115.916.357.344
19-06-2018	6.742,39	6.822,50	6.709,92	6.769,94	4.057.029.888	115.789.919.278
18-06-2018	6.510,07	6.781,14	6.446,68	6.734,82	4.039.200.000	115.176.197.712
17-06-2018	6.545,53	6.589,11	6.499,27	6.499,27	3.104.019.968	111.134.754.810
16-06-2018	6.455,45	6.592,49	6.402,29	6.550,16	3.194.170.112	111.992.015.616
15-06-2018	6.674,08	6.681,08	6.433,87	6.456,58	3.955.389.952	110.378.702.283
14-06-2018	6.342,75	6.707,14	6.334,46	6.675,35	5.138.710.016	114.106.009.748
13-06-2018	6.596,88	6.631,66	6.285,63	6.349,90	5.052.349.952	108.530.585.830
12-06-2018	6.905,82	6.907,96	6.542,08	6.582,36	4.654.380.032	112.491.874.164
11-06-2018	6.799,29	6.910,18	6.706,63	6.906,92	4.745.269.760	118.025.877.189
10-06-2018	7.499,55	7.499,55	6.709,07	6.786,02	5.804.839.936	115.948.312.827
09-06-2018	7.632,52	7.683,58	7.531,98	7.531,98	3.845.220.096	128.682.085.689
08-06-2018	7.685,14	7.698,19	7.558,40	7.624,92	4.227.579.904	130.256.218.613
07-06-2018	7.650,82	7.741,27	7.650,82	7.678,24	4.485.799.936	131.153.169.176
06-06-2018	7.625,97	7.680,43	7.502,01	7.653,98	4.692.259.840	130.725.095.161
05-06-2018	7.500,90	7.643,23	7.397,00	7.633,76	4.961.739.776	130.365.918.088
04-06-2018	7.722,53	7.753,82	7.474,04	7.514,47	4.993.169.920	128.312.205.314
03-06-2018	7.632,09	7.754,89	7.613,04	7.720,25	4.851.760.128	131.808.021.256
02-06-2018	7.536,72	7.695,83	7.497,26	7.643,45	4.939.299.840	130.481.526.036
01-06-2018	7.500,70	7.604,73	7.407,34	7.541,45	4.921.460.224	128.725.854.692
31-05-2018	7.406,15	7.608,90	7.361,13	7.494,17	5.127.130.112	127.902.999.390
30-05-2018	7.469,73	7.573,77	7.313,60	7.406,52	4.922.540.032	126.391.893.474
29-05-2018	7.129,46	7.526,42	7.090,68	7.472,59	5.662.660.096	127.502.651.064
28-05-2018	7.371,31	7.419,05	7.100,89	7.135,99	5.040.600.064	121.747.389.422
27-05-2018	7.362,08	7.381,74	7.270,96	7.368,22	4.056.519.936	125.695.017.596
26-05-2018	7.486,48	7.595,16	7.349,12	7.355,88	4.051.539.968	125.469.061.263
25-05-2018	7.592,30	7.659,14	7.392,65	7.480,14	4.867.829.760	127.573.690.458
24-05-2018	7.561,12	7.738,60	7.331,14	7.587,34	6.049.220.096	129.385.391.552
23-05-2018	8.037,08	8.054,66	7.507,88	7.557,82	6.491.120.128	128.868.479.514
22-05-2018	8.419,87	8.423,25	8.004,58	8.041,78	5.137.010.176	137.104.106.176
21-05-2018	8.522,33	8.557,52	8.365,12	8.418,99	5.154.990.080	143.518.943.480
20-05-2018	8.246,99	8.562,41	8.205,24	8.513,25	5.191.059.968	145.109.512.565
19-05-2018	8.255,73	8.372,06	8.183,35	8.247,18	4.712.399.872	140.559.162.894
18-05-2018	8.091,83	8.274,12	7.974,82	8.250,97	5.764.190.208	140.607.667.610
17-05-2018	8.370,05	8.445,54	8.054,12	8.094,32	5.862.530.048	137.923.772.714
16-05-2018	8.504,41	8.508,43	8.175,49	8.368,83	6.760.220.160	142.587.497.878
15-05-2018	8.705,19	8.836,19	8.456,45	8.510,38	6.705.710.080	144.979.744.412
